symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AAPL,2019-08-16 00:00:00+00:00,206.5,207.16,203.84,204.28,28813624,50.3489085385,50.5098299895,49.7003463268,49.8076272941,115254496,0.0,1.0
AAPL,2019-08-19 00:00:00+00:00,210.35,212.73,210.03,210.62,24431915,51.2876170027,51.8679095079,51.209594481,51.3534485054,97727660,0.0,1.0
AAPL,2019-08-20 00:00:00+00:00,210.36,213.35,210.32,210.88,26919529,51.2900552065,52.0190781437,51.2803023913,51.4168418043,107678116,0.0,1.0
AAPL,2019-08-21 00:00:00+00:00,212.64,213.65,211.6,212.99,21564747,51.8459656737,52.0922242578,51.5923924781,51.9313028068,86258988,0.0,1.0
AAPL,2019-08-22 00:00:00+00:00,212.46,214.44,210.75,213.19,22267819,51.8020780052,52.2848423583,51.3851451549,51.9800668829,89071276,0.0,1.0
AAPL,2019-08-23 00:00:00+00:00,202.64,212.05,201.0,209.43,46882843,49.4077618704,51.7021116493,49.0078964466,51.0633022528,187531372,0.0,1.0
AAPL,2019-08-26 00:00:00+00:00,206.49,207.19,205.06,205.86,26066130,50.3464703347,50.5171446009,49.9978071908,50.192863495,104264520,0.0,1.0
AAPL,2019-08-27 00:00:00+00:00,204.16,208.55,203.53,207.86,25897344,49.7783688485,50.8487403181,49.6247620089,50.6805042557,103589376,0.0,1.0
AAPL,2019-08-28 00:00:00+00:00,205.53,205.72,203.32,204.1,15957632,50.1124027695,50.1587286418,49.573559729,49.7637396257,63830528,0.0,1.0
AAPL,2019-08-29 00:00:00+00:00,209.01,209.32,206.66,208.5,21007652,50.9608976931,51.036482011,50.3879197993,50.8365492991,84030608,0.0,1.0
AAPL,2019-08-30 00:00:00+00:00,208.74,210.45,207.2,210.16,21162561,50.8950661904,51.3119990408,50.5195828047,51.2412911305,84650244,0.0,1.0
AAPL,2019-09-03 00:00:00+00:00,205.7,206.98,204.22,206.43,20059574,50.1538522342,50.465942321,49.7929980713,50.3318411118,80238296,0.0,1.0
AAPL,2019-09-04 00:00:00+00:00,209.19,209.48,207.32,208.39,19216820,51.0047853615,51.0754932718,50.5488412503,50.8097290573,76867280,0.0,1.0
AAPL,2019-09-05 00:00:00+00:00,213.28,213.97,211.51,212.0,23946984,52.0020107171,52.1702467795,51.5704486439,51.6899206303,95787936,0.0,1.0
AAPL,2019-09-06 00:00:00+00:00,213.26,214.42,212.51,214.05,19362294,51.9971343095,52.2799659507,51.8142690242,52.18975241,77449176,0.0,1.0
AAPL,2019-09-09 00:00:00+00:00,214.17,216.44,211.07,214.84,27309401,52.2190108556,52.772483119,51.4631676766,52.3823705104,109237604,0.0,1.0
AAPL,2019-09-10 00:00:00+00:00,216.7,216.78,211.71,213.86,31777931,52.8358764178,52.8553820483,51.61921272,52.1434265377,127111724,0.0,1.0
AAPL,2019-09-11 00:00:00+00:00,223.59,223.71,217.73,218.07,44289646,54.5157988383,54.545057284,53.0870114096,53.1699103389,177158584,0.0,1.0
AAPL,2019-09-12 00:00:00+00:00,223.09,226.42,222.86,224.8,32226669,54.3938886482,55.2058105147,54.3378099607,54.8108214985,128906676,0.0,1.0
AAPL,2019-09-13 00:00:00+00:00,218.75,220.79,217.02,220.0,39763296,53.3357081975,53.8331017734,52.9138989395,53.6404836729,159053184,0.0,1.0
AAPL,2019-09-16 00:00:00+00:00,219.9,220.13,217.56,217.73,21158141,53.6161016349,53.6721803224,53.0455619449,53.0870114096,84632564,0.0,1.0
AAPL,2019-09-17 00:00:00+00:00,220.7,220.82,219.12,219.96,18386468,53.8111579392,53.8404163848,53.4259217382,53.6307308577,73545872,0.0,1.0
AAPL,2019-09-18 00:00:00+00:00,222.77,222.85,219.44,221.06,25643093,54.3158661265,54.3353717569,53.5039442599,53.8989332761,102572372,0.0,1.0
AAPL,2019-09-19 00:00:00+00:00,220.96,223.76,220.37,222.01,22187876,53.8745512381,54.557248303,53.7306972137,54.1305626374,88751504,0.0,1.0
AAPL,2019-09-20 00:00:00+00:00,217.73,222.56,217.47,221.38,57977094,53.0870114096,54.2646638466,53.0236181107,53.9769557978,231908376,0.0,1.0
AAPL,2019-09-23 00:00:00+00:00,218.72,219.84,217.65,218.95,19419648,53.3283935861,53.6014724121,53.0675057792,53.3844722736,77678592,0.0,1.0
AAPL,2019-09-24 00:00:00+00:00,217.68,222.49,217.19,221.03,31434367,53.0748203906,54.24759642,52.9553484042,53.8916186647,125737468,0.0,1.0
AAPL,2019-09-25 00:00:00+00:00,221.03,221.5,217.14,218.55,22481006,53.8916186647,54.0062142434,52.9431573852,53.2869441215,89924024,0.0,1.0
AAPL,2019-09-26 00:00:00+00:00,219.89,220.94,218.83,220.0,19088312,53.6136634311,53.8696748304,53.3552138279,53.6404836729,76353248,0.0,1.0
AAPL,2019-09-27 00:00:00+00:00,218.82,220.96,217.28,220.54,25361285,53.3527756241,53.8745512381,52.9772922384,53.7721466783,101445140,0.0,1.0
AAPL,2019-09-30 00:00:00+00:00,223.97,224.58,220.79,220.9,26318583,54.6084505828,54.7571810149,53.8331017734,53.8599220152,105274332,0.0,1.0
AAPL,2019-10-01 00:00:00+00:00,224.59,228.22,224.2,225.07,36187163,54.7596192187,55.6446871993,54.6645292703,54.8766530012,144748652,0.0,1.0
AAPL,2019-10-02 00:00:00+00:00,218.96,223.58,217.93,223.06,35767257,53.3869104774,54.5133606345,53.1357754856,54.3865740367,143069028,0.0,1.0
AAPL,2019-10-03 00:00:00+00:00,220.82,220.96,215.13,218.43,30352686,53.8404163848,53.8745512381,52.4530784207,53.2576856758,121410744,0.0,1.0
AAPL,2019-10-04 00:00:00+00:00,227.01,227.49,223.89,225.64,34755553,55.3496645391,55.4666983216,54.5889449524,55.015630618,139022212,0.0,1.0
AAPL,2019-10-07 00:00:00+00:00,227.06,229.93,225.84,226.27,30889269,55.3618555581,56.0616200496,55.0643946941,55.1692374576,123557076,0.0,1.0
AAPL,2019-10-08 00:00:00+00:00,224.4,228.06,224.33,225.82,29282700,54.7132933464,55.6056759384,54.6962259198,55.0595182865,117130800,0.0,1.0
AAPL,2019-10-09 00:00:00+00:00,227.03,227.79,225.64,227.03,19029424,55.3545409467,55.5398444357,55.015630618,55.3545409467,76117696,0.0,1.0
AAPL,2019-10-10 00:00:00+00:00,230.09,230.44,227.3,227.93,28962984,56.1006313105,56.1859684436,55.4203724494,55.573979289,115851936,0.0,1.0
AAPL,2019-10-11 00:00:00+00:00,236.21,237.64,232.31,232.95,41990210,57.5928120381,57.941475182,56.6419125548,56.7979575982,167960840,0.0,1.0
AAPL,2019-10-14 00:00:00+00:00,235.87,238.13,234.67,234.9,24413484,57.5099131088,58.0609471683,57.2173286524,57.2734073399,97653936,0.0,1.0
AAPL,2019-10-15 00:00:00+00:00,235.32,237.65,234.88,236.39,23040483,57.3758118996,57.9439133858,57.2685309323,57.6366997066,92161932,0.0,1.0
AAPL,2019-10-16 00:00:00+00:00,234.37,235.24,233.2,233.37,19286694,57.1441825383,57.3563062692,56.8589126933,56.900362158,77146776,0.0,1.0
AAPL,2019-10-17 00:00:00+00:00,235.28,236.15,233.52,235.09,17272897,57.3660590844,57.5781828153,56.936935215,57.3197332121,69091588,0.0,1.0
AAPL,2019-10-18 00:00:00+00:00,236.41,237.58,234.29,234.59,24248023,57.6415761142,57.9268459592,57.1246769079,57.197823022,96992092,0.0,1.0
AAPL,2019-10-21 00:00:00+00:00,240.51,240.99,237.32,237.52,21811567,58.6412396735,58.7582734561,57.8634526603,57.9122167363,87246268,0.0,1.0
AAPL,2019-10-22 00:00:00+00:00,239.96,242.2,239.62,241.16,22684001,58.5071384643,59.0532961163,58.424239535,58.7997229207,90736004,0.0,1.0
AAPL,2019-10-23 00:00:00+00:00,243.18,243.24,241.22,242.1,19932545,59.292240089,59.3068693118,58.8143521436,59.0289140783,79730180,0.0,1.0
AAPL,2019-10-24 00:00:00+00:00,243.58,244.8,241.81,244.51,17916255,59.3897682412,59.6872291052,58.958206168,59.6165211949,71665020,0.0,1.0
AAPL,2019-10-25 00:00:00+00:00,246.58,246.73,242.88,243.16,18369296,60.1212293821,60.1578024392,59.2190939749,59.2873636814,73477184,0.0,1.0
AAPL,2019-10-28 00:00:00+00:00,249.05,249.25,246.72,247.42,23655368,60.7234657216,60.7722297976,60.1553642354,60.3260385016,94621472,0.0,1.0
AAPL,2019-10-29 00:00:00+00:00,243.29,249.75,242.57,248.97,35709867,59.3190603309,60.8941399878,59.143509657,60.7039600911,142839468,0.0,1.0
AAPL,2019-10-30 00:00:00+00:00,243.26,245.3,241.21,244.76,31130522,59.3117457194,59.8091392953,58.8119139398,59.6774762899,124522088,0.0,1.0
AAPL,2019-10-31 00:00:00+00:00,248.76,249.17,237.26,247.24,34790520,60.6527578113,60.7527241672,57.8488234375,60.2821508332,139162080,0.0,1.0
AAPL,2019-11-01 00:00:00+00:00,255.82,255.93,249.16,249.54,37781334,62.3741296964,62.4009499382,60.7502859634,60.8429377079,151125336,0.0,1.0
AAPL,2019-11-04 00:00:00+00:00,257.5,257.85,255.38,257.33,25817952,62.7837479354,62.8690850685,62.2668487291,62.7422984707,103271808,0.0,1.0
AAPL,2019-11-05 00:00:00+00:00,257.13,258.19,256.32,257.05,19974427,62.6935343946,62.9519839978,62.4960398866,62.6740287642,79897708,0.0,1.0
AAPL,2019-11-06 00:00:00+00:00,257.24,257.49,255.37,256.77,18966124,62.7203546365,62.7813097316,62.2644105253,62.6057590577,75864496,0.0,1.0
AAPL,2019-11-07 00:00:00+00:00,259.43,260.35,258.11,258.74,23735083,63.4420629623,63.6670434885,63.1192648159,63.2733275676,94940332,0.77,1.0
AAPL,2019-11-08 00:00:00+00:00,260.14,260.44,256.85,258.69,17520495,63.615689238,63.689052453,62.8111393126,63.2611003651,70081980,0.0,1.0
AAPL,2019-11-11 00:00:00+00:00,262.2,262.47,258.28,258.3,20507459,64.1194499815,64.1854768751,63.1608373044,63.1657281855,82029836,0.0,1.0
AAPL,2019-11-12 00:00:00+00:00,261.96,262.79,260.92,261.55,21847226,64.0607594094,64.2637309712,63.8064335972,63.9604963488,87388904,0.0,1.0
AAPL,2019-11-13 00:00:00+00:00,264.47,264.78,261.07,261.13,25817593,64.6745649756,64.7503736312,63.8431152047,63.8577878477,103270372,0.0,1.0
AAPL,2019-11-14 00:00:00+00:00,262.64,264.88,262.1,263.75,22395556,64.2270493636,64.7748280362,64.0949955765,64.4984932594,89582224,0.0,1.0
AAPL,2019-11-15 00:00:00+00:00,265.76,265.78,263.01,263.68,25093666,64.9900268005,64.9949176815,64.3175306622,64.4813751759,100374664,0.0,1.0
AAPL,2019-11-18 00:00:00+00:00,267.1,267.43,264.23,265.8,21700897,65.3177158279,65.3984153644,64.6158744036,64.9998085625,86803588,0.0,1.0
AAPL,2019-11-19 00:00:00+00:00,266.29,268.0,265.39,267.9,19069597,65.1196351471,65.5378054731,64.8995455019,65.5133510681,76278388,0.0,1.0
AAPL,2019-11-20 00:00:00+00:00,263.19,266.08,260.4,265.54,26609919,64.3615485913,65.0682808966,63.679270691,64.9362271094,106439676,0.0,1.0
AAPL,2019-11-21 00:00:00+00:00,262.01,264.01,261.18,263.69,30348778,64.072986612,64.5620747125,63.8700150502,64.4838206164,121395112,0.0,1.0
AAPL,2019-11-22 00:00:00+00:00,261.78,263.18,260.84,262.59,16331263,64.0167414804,64.3591031508,63.7868700731,64.2148221611,65325052,0.0,1.0
AAPL,2019-11-25 00:00:00+00:00,266.37,266.44,262.52,262.71,21029517,65.1391986712,65.1563167547,64.1977040776,64.2441674472,84118068,0.0,1.0
AAPL,2019-11-26 00:00:00+00:00,264.29,267.16,262.5,266.94,26334882,64.6305470466,65.3323884709,64.1928131966,65.2785887798,105339528,0.0,1.0
AAPL,2019-11-27 00:00:00+00:00,267.84,267.98,265.31,265.58,16386122,65.4986784251,65.5329145921,64.8799819779,64.9460088714,65544488,0.0,1.0
AAPL,2019-11-29 00:00:00+00:00,267.25,268.0,265.9,266.6,11654363,65.3543974354,65.5378054731,65.0242629675,65.1954438027,46617452,0.0,1.0
AAPL,2019-12-02 00:00:00+00:00,264.16,268.25,263.45,267.27,23693550,64.59875632,65.5989414857,64.4251300444,65.3592883164,94774200,0.0,1.0
AAPL,2019-12-03 00:00:00+00:00,259.45,259.53,256.29,258.31,29377268,63.4469538433,63.4665173673,62.6741946444,63.168173626,117509072,0.0,1.0
AAPL,2019-12-04 00:00:00+00:00,261.74,263.31,260.68,261.07,16810388,64.0069597184,64.3908938773,63.7477430251,63.8431152047,67241552,0.0,1.0
AAPL,2019-12-05 00:00:00+00:00,265.58,265.89,262.73,263.79,18661343,64.9460088714,65.021817527,64.2490583282,64.5082750214,74645372,0.0,1.0
AAPL,2019-12-06 00:00:00+00:00,270.71,271.0,267.3,267.48,26547493,66.2005198493,66.2714376239,65.3666246379,65.410642567,106189972,0.0,1.0
AAPL,2019-12-09 00:00:00+00:00,266.92,270.8,264.91,270.0,32182645,65.2736978988,66.2225288139,64.7821643578,66.0268935736,128730580,0.0,1.0
AAPL,2019-12-10 00:00:00+00:00,268.48,270.07,265.86,268.6,22632383,65.6551866172,66.0440116572,65.0144812055,65.6845319033,90529532,0.0,1.0
AAPL,2019-12-11 00:00:00+00:00,270.77,271.1,268.5,268.81,19723391,66.2151924924,66.2958920289,65.6600774982,65.7358861538,78893564,0.0,1.0
AAPL,2019-12-12 00:00:00+00:00,271.46,272.56,267.32,267.78,34437042,66.383927887,66.6529263423,65.3715155189,65.484005782,137748168,0.0,1.0
AAPL,2019-12-13 00:00:00+00:00,275.15,275.3,270.93,271.46,33432806,67.2862954325,67.3229770401,66.2543195404,66.383927887,133731224,0.0,1.0
AAPL,2019-12-16 00:00:00+00:00,279.86,280.79,276.98,277.0,32081105,68.4380979093,68.6655238761,67.7338110445,67.7387019256,128324420,0.0,1.0
AAPL,2019-12-17 00:00:00+00:00,280.41,281.77,278.8,279.57,28575798,68.572597137,68.9051770454,68.178881216,68.3671801348,114303192,0.0,1.0
AAPL,2019-12-18 00:00:00+00:00,279.74,281.9,279.12,279.8,29024687,68.4087526233,68.9369677719,68.2571353121,68.4234252663,116098748,0.0,1.0
AAPL,2019-12-19 00:00:00+00:00,280.02,281.18,278.95,279.5,24626947,68.4772249574,68.7608960557,68.2155628236,68.3500620512,98507788,0.0,1.0
AAPL,2019-12-20 00:00:00+00:00,279.44,282.65,278.56,282.23,69032743,68.3353894082,69.1203758096,68.120190644,69.0176673085,276130972,0.0,1.0
AAPL,2019-12-23 00:00:00+00:00,284.0,284.25,280.37,280.53,24677883,69.4505102775,69.51164629,68.562815375,68.601942423,98711532,0.0,1.0
AAPL,2019-12-24 00:00:00+00:00,284.27,284.89,282.92,284.69,12119714,69.516537171,69.6681544822,69.1864027032,69.6192456721,48478856,0.0,1.0
AAPL,2019-12-26 00:00:00+00:00,289.91,289.98,284.7,284.82,23334004,70.8957656146,70.9128836981,69.6216911127,69.6510363987,93336016,0.0,1.0
AAPL,2019-12-27 00:00:00+00:00,289.8,293.97,288.12,291.12,36592936,70.868865769,71.8886144587,70.4580317646,71.1916639154,146371744,0.0,1.0
AAPL,2019-12-30 00:00:00+00:00,291.52,292.69,285.22,289.46,36059614,71.2894815355,71.5755980743,69.7488540188,70.785720792,144238456,0.0,1.0
AAPL,2019-12-31 00:00:00+00:00,293.65,293.68,289.52,289.93,25247625,71.8103603626,71.8176966841,70.800393435,70.9006564956,100990500,0.0,1.0
AAPL,2020-01-02 00:00:00+00:00,300.35,300.6,295.19,296.24,33911864,73.4488054994,73.509941512,72.1869582,72.4437294528,135647456,0.0,1.0
AAPL,2020-01-03 00:00:00+00:00,297.43,300.58,296.5,297.15,36633878,72.7347368726,73.505050631,72.5073109059,72.6662645385,146535512,0.0,1.0
AAPL,2020-01-06 00:00:00+00:00,299.8,299.96,292.75,293.79,29644644,73.3143062718,73.3534333198,71.5902707173,71.8445965296,118578576,0.0,1.0
AAPL,2020-01-07 00:00:00+00:00,298.39,300.9,297.48,299.84,27877655,72.9694991609,73.5833047271,72.7469640751,73.3240880338,111510620,0.0,1.0
AAPL,2020-01-08 00:00:00+00:00,303.19,304.44,297.16,297.16,33090946,74.1433106022,74.448990665,72.6687099791,72.6687099791,132363784,0.0,1.0
AAPL,2020-01-09 00:00:00+00:00,309.63,310.43,306.2,307.24,42621542,75.718174286,75.9138095262,74.8793881935,75.1337140058,170486168,0.0,1.0
AAPL,2020-01-10 00:00:00+00:00,310.33,312.67,308.25,310.6,35217272,75.8893551211,76.4615881988,75.3807034966,75.9553820147,140869088,0.0,1.0
AAPL,2020-01-13 00:00:00+00:00,316.96,317.07,311.15,311.64,30028742,77.5106821745,77.53758202,76.0898812424,76.209707827,120114968,0.0,1.0
AAPL,2020-01-14 00:00:00+00:00,312.68,317.57,312.17,316.7,40653457,76.4640336393,77.6598540451,76.3393161736,77.4471007214,162613828,0.0,1.0
AAPL,2020-01-15 00:00:00+00:00,311.34,315.5,309.55,311.85,30480882,76.1363446119,77.1536478611,75.6986107619,76.2610620776,121923528,0.0,1.0
AAPL,2020-01-16 00:00:00+00:00,315.24,315.7,312.09,313.59,27207254,77.090066408,77.2025566711,76.3197526496,76.686568725,108829016,0.0,1.0
AAPL,2020-01-17 00:00:00+00:00,318.73,318.74,315.0,316.27,34454117,77.9435251434,77.9459705839,77.0313758359,77.3419467798,137816468,0.0,1.0
AAPL,2020-01-21 00:00:00+00:00,316.57,319.02,316.0,317.19,27235039,77.4153099948,78.014442918,77.2759198862,77.566927306,108940156,0.0,1.0
AAPL,2020-01-22 00:00:00+00:00,317.7,319.99,317.31,318.58,25458115,77.6916447717,78.2516506468,77.596272592,77.9068435359,101832460,0.0,1.0
AAPL,2020-01-23 00:00:00+00:00,319.23,319.56,315.65,317.92,26117993,78.0657971686,78.1464967052,77.1903294686,77.7454444627,104471972,0.0,1.0
AAPL,2020-01-24 00:00:00+00:00,318.31,323.33,317.52,320.25,36634380,77.8408166423,79.0684277747,77.6476268426,78.3152320998,146537520,0.0,1.0
AAPL,2020-01-27 00:00:00+00:00,308.95,311.77,304.88,310.06,40485005,75.5518843318,76.2414985535,74.5565900472,75.8233282276,161940020,0.0,1.0
AAPL,2020-01-28 00:00:00+00:00,317.69,318.4,312.19,312.6,40558486,77.6891993312,77.8628256068,76.3442070547,76.4444701153,162233944,0.0,1.0
AAPL,2020-01-29 00:00:00+00:00,324.34,327.85,321.38,324.45,54149928,79.3154172655,80.1737668819,78.5915668767,79.342317111,216599712,0.0,1.0
AAPL,2020-01-30 00:00:00+00:00,323.87,324.09,318.75,320.54,31685808,79.2004815618,79.2542812529,77.9484160244,78.3861498744,126743232,0.0,1.0
AAPL,2020-01-31 00:00:00+00:00,309.51,322.68,308.29,320.93,49897096,75.6888289999,78.909474142,75.3904852586,78.481522054,199588384,0.0,1.0
AAPL,2020-02-03 00:00:00+00:00,308.66,313.49,302.22,304.3,43496401,75.4809665572,76.66211432,73.9061028734,74.414754498,173985604,0.0,1.0
AAPL,2020-02-04 00:00:00+00:00,318.85,319.64,313.63,315.31,34154134,77.9728704295,78.1660602292,76.696350487,77.1071844915,136616536,0.0,1.0
AAPL,2020-02-05 00:00:00+00:00,321.45,324.76,318.95,323.52,29706718,78.6086849602,79.4181257666,77.9973248345,79.1148911442,118826872,0.0,1.0
AAPL,2020-02-06 00:00:00+00:00,325.21,325.22,320.26,322.57,26356385,79.5281705892,79.5306160297,78.3176775404,78.8825742965,105425540,0.0,1.0
AAPL,2020-02-07 00:00:00+00:00,320.03,323.4,318.0,322.37,29421012,78.4497313275,79.275827614,77.9521124962,79.0233412119,117684048,0.77,1.0
AAPL,2020-02-10 00:00:00+00:00,321.55,321.55,313.85,314.18,27337215,78.8223326199,78.8223326199,76.9348129148,77.0157066165,109348860,0.0,1.0
AAPL,2020-02-11 00:00:00+00:00,319.61,323.9,318.71,323.6,23580780,78.3467757072,79.3983938286,78.1261565209,79.3248540999,94323120,0.0,1.0
AAPL,2020-02-12 00:00:00+00:00,327.2,327.22,321.47,321.47,28432573,80.2073308451,80.2122334937,78.8027220256,78.8027220256,113730292,0.0,1.0
AAPL,2020-02-13 00:00:00+00:00,324.87,326.22,323.35,324.19,23686892,79.636172285,79.9671010645,79.2635709926,79.4694822331,94747568,0.0,1.0
AAPL,2020-02-14 00:00:00+00:00,324.95,325.98,322.85,324.74,20028447,79.6557828793,79.9082692814,79.1410047779,79.6043050692,80113788,0.0,1.0
AAPL,2020-02-18 00:00:00+00:00,319.0,319.75,314.61,315.36,38190545,78.1972449254,78.3810942473,77.1211135611,77.304962883,152762180,0.0,1.0
AAPL,2020-02-19 00:00:00+00:00,323.62,324.57,320.0,320.0,23495991,79.3297567484,79.5626325562,78.4423773546,78.4423773546,93983964,0.0,1.0
AAPL,2020-02-20 00:00:00+00:00,320.3,324.65,318.21,322.63,25141489,78.5159170834,79.5822431506,78.0035903063,79.0870756435,100565956,0.0,1.0
AAPL,2020-02-21 00:00:00+00:00,313.05,320.45,310.5,318.62,32426415,76.7387069715,78.5526869478,76.1136192769,78.1040946023,129705660,0.0,1.0
AAPL,2020-02-24 00:00:00+00:00,298.18,304.18,289.23,297.26,55548828,73.0935877488,74.5643823242,70.8996525071,72.8680659139,222195312,0.0,1.0
AAPL,2020-02-25 00:00:00+00:00,288.08,302.53,286.13,300.95,57668364,70.6177502135,74.1599138159,70.1397419765,73.7726045777,230673456,0.0,1.0
AAPL,2020-02-26 00:00:00+00:00,292.65,297.88,286.5,286.53,49678431,71.7380054151,73.02004802,70.2304409753,70.2377949482,198713724,0.0,1.0
AAPL,2020-02-27 00:00:00+00:00,273.52,286.0,272.96,281.1,80151381,67.0486220439,70.1078747607,66.9113478835,68.9067258575,320605524,0.0,1.0
AAPL,2020-02-28 00:00:00+00:00,273.36,278.41,256.37,257.26,106721230,67.0094008552,68.2473196228,62.8446008825,63.0627687445,426884920,0.0,1.0
AAPL,2020-03-02 00:00:00+00:00,298.81,301.44,277.72,282.28,85349339,73.2480211792,73.8927194681,68.0781782466,69.1959821239,341397356,0.0,1.0
AAPL,2020-03-03 00:00:00+00:00,289.32,304.0,285.8,303.67,79868852,70.9217144257,74.5202584869,70.0588482748,74.4393647852,319475408,0.0,1.0
AAPL,2020-03-04 00:00:00+00:00,302.74,303.4,293.13,296.44,54794568,74.2113916261,74.3731790294,71.8556689811,72.6670573219,219178272,0.0,1.0
AAPL,2020-03-05 00:00:00+00:00,292.92,299.55,291.41,295.52,46893219,71.804191171,73.4294191768,71.4340412028,72.441535487,187572876,0.0,1.0
AAPL,2020-03-06 00:00:00+00:00,289.03,290.82,281.23,282.0,56544246,70.8506260213,71.2894130696,68.9385930733,69.1273450438,226176984,0.0,1.0
AAPL,2020-03-09 00:00:00+00:00,266.17,278.09,263.0,263.75,71686208,65.246898689,68.1688772455,64.4698288883,64.6536782103,286744832,0.0,1.0
AAPL,2020-03-10 00:00:00+00:00,285.34,286.44,269.37,277.14,71322520,69.9460873574,70.2157330296,66.0313224625,67.9360014377,285290080,0.0,1.0
AAPL,2020-03-11 00:00:00+00:00,275.43,281.22,271.86,277.39,64094970,67.5168249837,68.936141749,66.6417022113,67.997284545,256379880,0.0,1.0
AAPL,2020-03-12 00:00:00+00:00,248.23,270.0,248.0,255.94,104618517,60.8492229086,66.185755893,60.7928424498,62.7391939379,418474068,0.0,1.0
AAPL,2020-03-13 00:00:00+00:00,277.97,279.92,252.95,264.89,92683032,68.139461354,68.617469591,62.0062479745,64.9331291796,370732128,0.0,1.0
AAPL,2020-03-16 00:00:00+00:00,242.21,259.08,240.0,241.95,80605865,59.3735256846,63.5089097657,58.831783016,59.309791253,322423460,0.0,1.0
AAPL,2020-03-17 00:00:00+00:00,252.86,257.61,238.4,247.51,81013965,61.9841860559,63.1485650948,58.4395711292,60.6727275595,324055860,0.0,1.0
AAPL,2020-03-18 00:00:00+00:00,246.67,250.0,237.12,239.77,75058406,60.466816319,61.2831073083,58.1258016198,58.7754025572,300233624,0.0,1.0
AAPL,2020-03-19 00:00:00+00:00,244.78,252.84,242.61,247.39,67964255,60.0035160277,61.9792834073,59.4715786563,60.643311668,271857020,0.0,1.0
AAPL,2020-03-20 00:00:00+00:00,229.24,251.83,228.0,247.18,100423346,56.1941580774,61.7316996538,55.8901938652,60.5918338579,401693384,0.0,1.0
AAPL,2020-03-23 00:00:00+00:00,224.37,228.5,212.61,228.08,84188208,55.0003631471,56.0127600798,52.1176057793,55.9098044595,336752832,0.0,1.0
AAPL,2020-03-24 00:00:00+00:00,246.88,247.69,234.3,236.36,71882773,60.5182941291,60.7168513968,57.4345281693,57.9395009736,287531092,0.0,1.0
AAPL,2020-03-25 00:00:00+00:00,245.52,258.25,244.3,250.75,75900510,60.1849140253,63.3054498495,59.8858524617,61.4669566302,303602040,0.0,1.0
AAPL,2020-03-26 00:00:00+00:00,258.44,258.68,246.36,246.52,63140169,63.352025011,63.410856794,60.3908252659,60.4300464546,252560676,0.0,1.0
AAPL,2020-03-27 00:00:00+00:00,247.74,255.87,247.05,252.75,51054153,60.7291080182,62.7220346679,60.5599666421,61.9572214887,204216612,0.0,1.0
AAPL,2020-03-30 00:00:00+00:00,254.81,255.52,249.4,250.74,41994110,62.4621942929,62.6362383177,61.1360278508,61.4645053059,167976440,0.0,1.0
AAPL,2020-03-31 00:00:00+00:00,254.29,262.49,252.0,255.6,49250501,62.3347254297,64.3448113494,61.7733721668,62.655848912,197002004,0.0,1.0
AAPL,2020-04-01 00:00:00+00:00,240.91,248.72,239.13,246.5,44054638,59.0548535266,60.9693377989,58.6185178025,60.425143806,176218552,0.0,1.0
AAPL,2020-04-02 00:00:00+00:00,244.93,245.15,236.9,240.34,41483493,60.0402858921,60.0942150265,58.0718724853,58.9151280419,165933972,0.0,1.0
AAPL,2020-04-03 00:00:00+00:00,241.41,245.7,238.97,242.8,32470017,59.1774197412,60.2290378626,58.5792966139,59.5181538178,129880068,0.0,1.0
AAPL,2020-04-06 00:00:00+00:00,262.47,263.11,249.38,250.9,50455071,64.3399087008,64.4967934555,61.1311252022,61.5037264946,201820284,0.0,1.0
AAPL,2020-04-07 00:00:00+00:00,259.43,271.7,259.0,270.8,50721831,63.594706116,66.6024810227,63.4892991714,66.3818618363,202887324,0.0,1.0
AAPL,2020-04-08 00:00:00+00:00,266.07,267.37,261.23,262.74,42223821,65.2223854461,65.5410576041,64.0359444886,64.4060944567,168895284,0.0,1.0
AAPL,2020-04-09 00:00:00+00:00,267.99,270.07,264.7,268.7,40529123,65.6930397102,66.202915163,64.886554018,65.867083735,162116492,0.0,1.0
AAPL,2020-04-13 00:00:00+00:00,273.25,273.7,265.83,268.31,32755731,66.982436288,67.0927458811,65.1635536631,65.7714820876,131022924,0.0,1.0
AAPL,2020-04-14 00:00:00+00:00,287.05,288.25,278.05,280.0,48748672,70.3652638114,70.6594227265,68.1590719483,68.6370801853,194994688,0.0,1.0
AAPL,2020-04-15 00:00:00+00:00,284.43,286.33,280.63,282.4,32788641,69.7230168468,70.1887684623,68.7915136157,69.2253980155,131154564,0.0,1.0
AAPL,2020-04-16 00:00:00+00:00,286.69,288.2,282.35,287.38,39281290,70.2770161369,70.647166105,69.213141394,70.446157513,157125160,0.0,1.0
AAPL,2020-04-17 00:00:00+00:00,282.8,286.95,276.86,284.69,53812478,69.3234509871,70.3407505685,67.8673643575,69.7867512784,215249912,0.0,1.0
AAPL,2020-04-20 00:00:00+00:00,276.93,281.68,276.85,277.95,32503750,67.8845236275,69.0489026664,67.8649130332,68.1345587054,130015000,0.0,1.0
AAPL,2020-04-21 00:00:00+00:00,268.37,277.25,265.43,276.28,45247893,65.7861900333,67.9629660049,65.0655006914,67.7251875485,180991572,0.0,1.0
